,label,review
941,1,"为啥牛腩变成了牛肉∠(,ᐛ,」∠)＿"
1976,1,挺好吃的。非常喜欢。
10003,0,"11:30,的餐，下午三点才送到.,还是打百度投诉的结婚！"
3322,1,"骑士态度很好啊,小笼包也很不错"
8177,0,"我要的孜然羊肉,结果送来的是葱爆羊肉"
4965,0,"东西挺好吃,就是送的太慢"
3983,0,洒的很厉害，然后两杯咖啡不给杯示，根本分不清啊，卡布的奶泡本来应该很多，都洒了，跟拿铁一样了，囧
213,1,"这个不好吃,吃的好难过"
6152,0,特别差，好久不用百度外卖了，偶然用一次，80分钟才送到。百度外卖是要不行了么？
10627,0,蔬菜只有几根，差评！！！
2103,1,送餐小哥够速度！满意
3612,0,不会在有下次了
500,1,送餐员态度很好，效率高
2227,1,晚了也没多长时间，差2分钟一个小时吧
10373,0,味道还行，就是配送太慢
8042,0,"时间太长了。,餐到后都要凉了"
10512,0,送餐太慢，定的12点15，结果12点40才送到。
7257,0,大盘鸡做的太差了
6763,0,不好吃还是不好吃，都是肥肉
8165,0,连双筷子都没有，明明点的葡萄汁结果送来的是酸梅汤，也真是无语了！
9677,0,配送很快很好
7506,0,外卖员把汤全洒了，菜还是凉的！绝对差评
1163,1,天气寒冷，送餐小哥辛苦了
4768,0,菜做的一般吧
5585,0,感觉味道没有之前吃的那么好，送来的时候汤都洒了
6894,0,羊肉泡馍里有肉块是臭的！
5633,0,米饭给的不够整盒！半盒都不到！真够孙子的！烤鸭到了以后都没法吃了！唔得太严了！劝大家以后别点了～
8197,0,时间一长特别不好吃
443,1,回锅肉分量很足！很不错！
8568,0,"真心不怎么样,虽然有满减但还是感觉不值那个价,说是海鲜炒乌冬面,但是总共就见着一个小虾,好像还有一小个鱿鱼的小爪爪什么的,其他都木有看到,味道也不怎么样,总之比不上其他的,早知道不要这个了"
10165,0,都说了不要放葱蒜，还有就是到了指定时间还没送到，艹
1733,1,很用心！纯素蔬菜卷都是洋葱味。南瓜粥不错。下次我要选个别的卷
6402,0,送的比较晚，发票也没给我。
3340,1,挺好吃个额
4472,0,居然忘记送饮料，重新送来等了40分钟。
9772,0,很好吃，送餐小哥也很敬业，配菜能再细心点吗？
6309,0,"太慢了,一个小时二十分钟才到"
1002,1,不错。很迅速
462,1,领导说这是一个非常适合加班时候吃的略带文艺的小卷饼
958,1,"包装超好,饼也很实惠！"
5711,0,以前用烙饼卷的还好，现在是面皮了，反正我觉得不好吃
5508,0,太特么难吃了，豆干里的俺村蛋都硬的
6228,0,"一个小时,已经出发了,两个小时,哦,单子弄错了,没送呢,然后刚要电话取消单子,送餐电话就到了,心想知道弄错之后这么快就到了,然后接到电话,下楼等外卖小哥,等了五分多钟才到,真是等的都不饿了,到了再打电话不行吗,让我还在楼下等那么久,炒饭还行,双皮奶一般"
1979,1,很方便，很快就送到了。棒
86,1,送餐好慢好慢好慢
9640,0,早知道是这样的外卖，我就不会买了
9660,0,"十一点五十才送到,完了好久啊,味道一般,而且现在的并好小啊,大分的和以前中分的一个量"
8296,0,为都是肥肉！
7177,0,羊肉串是凉的。
7921,0,时间太长，休息日居然90分钟，味道一般
800,1,忘记给勺子了，豆腐脑没吃成
5244,0,订过一次不想第二次
4675,0,可能因为是外送，量比平时在店里喝少太多了。也就大半杯。无语了
3126,1,口感好其他的不能比我喜欢
2869,1,速度比预计快很多，菜品不错
8012,0,真心太慢了，11点订饭，快1点送来~饭全凉透了。
10296,0,速度还可以，口味可真心待提高啊
10415,0,现种现磨的麦子现烙的饼！11点发货。人民大学到海淀黄庄用时60分钟还是电话催单2次之后（要知道系统显示预计时间11:07）。我只想说，小哥你是匍匐前进来的么！！所谓的高峰时段根本就是从开门到闭店，如果发货和订单时间根本没关系的话，那就索性什么时候出外卖什么开始下订单好了，省的彼此都废感情。最后，这是我第一次也是最后一次订餐，午休只有一个小时伤不起。。
1055,1,时间略慢，其它方面不错，努力
7364,0,"太慢了,太辣了,小炒肉"
10043,0,那咯你们都有些事
986,1,"还不错,就是一盘京将肉丝"
4395,0,糖醋里脊不是很好吃，因为没有交汁儿！水煮肉还行，总的来说量很大！
4307,0,"粥有一股蒜味,至于送餐的百度外卖，你们真的太差劲了。"
586,1,挺好，就是薯蓉太干了
10112,0,垃圾，难吃死了，饼还不熟
970,1,非常好，非常快！门牌号码没写都能送到，谢谢。
9913,0,太慢了快要饿傻了。。
7975,0,"太慢了,1.10才送到"
628,1,爱吃，就是这次送餐稍微慢了点，不过态度挺好的，一直道歉，好评吧
7454,0,上帝等的都快饿死了！
9662,0,味道一般般
6265,0,味道不错，比预定时间晚了半小时送了瓶可乐。
1710,1,"很好,外卖小哥服务也很好"
3939,0,第二次定了~~不错咯
8411,0,还行吧，一般般，量很少
8590,0,"送餐时间太慢，完了近一个小时!,以后不订了！"
2800,1,送餐太慢了！！！！！
9425,0,接了单，订单状态就不变了，派送了也不知道，超时了也就不会有半价赔付，所以这次给个差评，然后就是关东煮。。。一次比一次小了。。。
9139,0,公司里十几个人，吃丽华快餐，吃一次，拉一次肚子，你们真的很缺德。
5752,0,连个餐具都没有，送餐态度也不好
5148,0,就是有点慢
38,1,肘子挺好吃～
1214,1,挺好，速度快
6172,0,"太慢了,不过菜还行,朋友说有点不新鲜,个人感觉还不错,超爱年糕的说~"
7494,0,快递送的很差，餐送来以后汁洒了一袋子，根本没办法吃
3701,0,没有蜡烛！没有刀！没有帽子！！差评！
879,1,"很喜欢吃,卷瓶很实惠"
1588,1,量不大，不过挺好的，这么便宜哪找去。
2389,1,服务周到。很贴心。我喜欢。
492,1,配送速度很快，东西也好吃。
1568,1,好吃，相同尺寸比别家个儿大，时间略长，有些凉了。
2289,1,"百度骑士很快,餐送过来时还冒着热气,赞一个"
6380,0,我等了一个小时才送到。我是12:21打的电话咨询什么时候能送到为什么物流记录是12:09送达？这么作弊？
1048,1,水煮牛肉肉好少，粽子好小
9817,0,腐竹一股坏了的味道，更重要的是生菜里有毛毛虫，你马勒戈壁的商家，操你姥姥
10758,0,都说啦不要甜的
7203,0,大哥我的卤鸡蛋没送好不
6318,0,建议饭量大的人来2中份
3404,1,非常好，送的也非常非常快
4139,0,东西很少，像半分每次都是这样失望
9999,0,要求不加辣酱，竟然就一点味道都没有啦
7350,0,说不要辣，总加辣椒，无语，不知道是系统原因，还是什么
3341,1,挺快的好吃
8316,0,第一次在百度外卖订餐，可能是周末的缘故，速度超慢，下次要提前订了。
4107,0,千万别吃这个菜，真不值这个钱，血和泪的教训
3767,0,点了两份米饭放在两个餐盒里，但都是装了不到一半，我点的锅仔鱼籽豆腐，不是盖饭！！菜量比之前的少太多了，不知道怎么是换厨子了还是换老板了，比第一次点的差太多了
8064,0,味道没说的。但是配送员是特么骑马来的吗？？付的venti的钱喝的tall杯的量？？洒的我也是醉了
5731,0,面不知道是什么时候做的，送过来整个一坨面块，能吃么？！
8697,0,送餐速度太慢了，几百米将近半个小时才送到，油泼面都没法吃了……很不满意
3019,1,"快递速度给力,煎饼一如既往的好,给赞"
10210,0,口味一般吧，感觉饼不是很新鲜。吃不太习惯。
2661,1,菜很好吃啊，速度很快啊，饭给很多啊，就是忘了送可乐了。一定是太忙，呵呵，没关系了。
1845,1,还不错，就是太慢
901,1,按配送时间送的，而且有发票，挺好的。
2345,1,味道挺不错
10640,0,非常差的速度，等了足足2个多小时，还总骗人说快到了，十分钟等等。还不如改定别家。千万别上当了。
852,1,很不错，速度也很快。
5532,0,"速度很慢,菜品一般,蛏子走的有点味道"
6617,0,好难吃啊，鸡块的油味道好大，面坨了，很难吃，就把煎蛋吃了，其他都扔了
9860,0,第二次了，没有番茄酱。送错餐也是多次！
10634,0,"馋嘴蛙太难吃了,想退退不了,根本不是馋嘴蛙的味儿,牛蛙柴死了,肯定是死了"
6377,0,电话没人接，至少迟送了4个小时，以后再也不会买了！幸亏不特别饿，要不会饿死！！！
5482,0,太慢，时间不准确
8435,0,今天送的很差…铁板煎鸡碎散，分量不足，并且菜特别少…
8634,0,"很方便,！但是就是太慢了！都超时了！但是送餐员态度还是很好的！提前打电话联系。"
6325,0,预计下午两点送达，到了三点多联系商家，说已经在送餐路上，四点多接到外送电话，告知刚拿到货准备送餐，五点准备下班货才到，品质也一般，无论是物流还是货品，都让人失望
7487,0,皮真厚，晚了半个多小时，送的慢不说，饺子都没煮熟，自己下锅又煮了一遍。再也不会订了
2180,1,好吃，这个评价够了吗
10183,0,店家老板请交待店员不同馅的饺子不要混装一个盒子，我很反感这种做法。
6761,0,比预计的晚了40分钟我也就不说了，可居然连东西都是错的，于是在20分钟后重新收到了冰凉的面和米饭，根本没法吃，只能全丢掉了。
648,1,送餐员服务很到位送餐速度很快，香锅也很好吃
9559,0,全都辣白菜，沒什么味道不好吃
8027,0,送餐的重来不上楼
4021,0,味道很一般
10780,0,之前晚归晚，至少还能接受，这可好，11点20订，两个多小时才到，送来了都该上班了，都没有时间吃了，下次不敢订了
2342,1,好喝，大雪天的非常感谢
10288,0,"餐厅人员服务态度差，,订餐时多要求带的辣酱酱没有带，打电话确认过，结果也没带"
7466,0,点的卷饼和粥，就送了卷饼，没粥，快递说问店铺，打店铺电话还关机！就这效率和服务，怎么做生意的…
6232,0,送餐时间太长了，公司同事一块订的餐，其他家的12点就到了，就你们家的第三方派送的慢，又是将近两个小时了。。。。。
10628,0,中份，肘子肉，好棒哒~就是时间有点长，肉有点凉了。吃得好饱~吃小份要减肥的妹妹就只能望洋兴叹了。哥哥或者弟弟欢迎来~
7448,0,再也不会点了，送了2个小时，有这时间点别家的都吃完半天了。不要点啊不要点！！除非中午点了当晚饭！！
9203,0,我必须吐槽一下送餐员，我家人刚刚出去楼下商店买东西，因为很快就会回来，所以门关了，但是没有锁，那你就能自己进我家了？还好我闻声赶紧从卧室里出来，不然不知道会发生什么！！怎么可以私自开别人家的门并且四处张望？不是没给你手机号吧！我家门明明是关着的！你竟然自己搬动门把手，这是什么送餐员
3654,0,"不明白为啥送餐如此慢10点订的12点40才送来，催餐还要我自己催，我要不是找到送餐人的电话，送餐人说还先送别人的，那你就不用送了，我直接退单好了，都到下午上班了，还吃啥！最后一次，如果再送晚，真心再也不订了！,不过说句实在话，饭还是不错的，稍微有点凉了，能看出是早就做出来但是送餐人太墨迹的缘故，不过餐厅你也应该主动催啊！电话打不进去，打了20遍通了居然跟我说让我自己催，你们忙~我就呵呵了！"
2001,1,不很好吃，微辣就是一点都不辣
10606,0,备注里重复了三遍不要葱不要葱，等了一个多小时送过来的还是带大葱的！！这让人怎么吃？？
7642,0,好多肥肉呀
2972,1,卷饼很好吃，肉超多~香菇鸡肉咸了点，下回尝尝其他菜吧，总体上是不错滴。
6893,0,饭送到了好凉…
8856,0,等了仨小时，，，外卖不靠谱。
4512,0,太甜了，像鱼香肉丝
6463,0,现在的量明显比以前少。不实在了。
9869,0,送餐时间太长，已标注东北拉皮不放辣椒还是放了
7972,0,菠萝包不给黄油是几个意思
3900,0,送餐速度真是醉了
2304,1,"坛坛东坡肘子,好辣"
